grantor,grantee,schema_name,routine_name,specific_name,privilege_type,oid,identity_args,prokind
postgres,PUBLIC,public,is_following,is_following_18924,EXECUTE,18924,"p_follower uuid, p_following uuid",f
postgres,anon,public,is_following,is_following_18924,EXECUTE,18924,"p_follower uuid, p_following uuid",f
postgres,anon,public,is_following,is_following_18924,EXECUTE,18924,"p_follower uuid, p_following uuid",f
postgres,authenticated,public,is_following,is_following_18924,EXECUTE,18924,"p_follower uuid, p_following uuid",f
postgres,authenticated,public,is_following,is_following_18924,EXECUTE,18924,"p_follower uuid, p_following uuid",f
postgres,service_role,public,is_following,is_following_18924,EXECUTE,18924,"p_follower uuid, p_following uuid",f
postgres,service_role,public,is_following,is_following_18924,EXECUTE,18924,"p_follower uuid, p_following uuid",f
postgres,PUBLIC,public,is_venue_admin_or_owner,is_venue_admin_or_owner_19217,EXECUTE,19217,p_venue_id uuid,f
postgres,PUBLIC,public,is_venue_admin_or_owner,is_venue_admin_or_owner_19217,EXECUTE,19217,p_venue_id uuid,f
postgres,anon,public,is_venue_admin_or_owner,is_venue_admin_or_owner_19217,EXECUTE,19217,p_venue_id uuid,f
postgres,anon,public,is_venue_admin_or_owner,is_venue_admin_or_owner_19217,EXECUTE,19217,p_venue_id uuid,f
postgres,authenticated,public,is_venue_admin_or_owner,is_venue_admin_or_owner_19217,EXECUTE,19217,p_venue_id uuid,f
postgres,authenticated,public,is_venue_admin_or_owner,is_venue_admin_or_owner_19217,EXECUTE,19217,p_venue_id uuid,f
postgres,service_role,public,is_venue_admin_or_owner,is_venue_admin_or_owner_19217,EXECUTE,19217,p_venue_id uuid,f
postgres,service_role,public,is_venue_admin_or_owner,is_venue_admin_or_owner_19217,EXECUTE,19217,p_venue_id uuid,f
postgres,authenticated,public,notify_admins_for_report,notify_admins_for_report_19641,EXECUTE,19641,"p_report_id uuid, p_message text, p_extra_data jsonb",f
postgres,authenticated,public,notify_admins_for_report,notify_admins_for_report_19641,EXECUTE,19641,"p_report_id uuid, p_message text, p_extra_data jsonb",f
postgres,service_role,public,notify_admins_for_report,notify_admins_for_report_19641,EXECUTE,19641,"p_report_id uuid, p_message text, p_extra_data jsonb",f
postgres,service_role,public,notify_admins_for_report,notify_admins_for_report_19641,EXECUTE,19641,"p_report_id uuid, p_message text, p_extra_data jsonb",f
postgres,PUBLIC,public,owner_add_venue_photo,owner_add_venue_photo_19249,EXECUTE,19249,"p_venue_id uuid, p_image_path text, p_caption text",f
postgres,PUBLIC,public,owner_add_venue_photo,owner_add_venue_photo_19249,EXECUTE,19249,"p_venue_id uuid, p_image_path text, p_caption text",f
postgres,anon,public,owner_add_venue_photo,owner_add_venue_photo_19249,EXECUTE,19249,"p_venue_id uuid, p_image_path text, p_caption text",f
postgres,anon,public,owner_add_venue_photo,owner_add_venue_photo_19249,EXECUTE,19249,"p_venue_id uuid, p_image_path text, p_caption text",f
postgres,authenticated,public,owner_add_venue_photo,owner_add_venue_photo_19249,EXECUTE,19249,"p_venue_id uuid, p_image_path text, p_caption text",f
postgres,authenticated,public,owner_add_venue_photo,owner_add_venue_photo_19249,EXECUTE,19249,"p_venue_id uuid, p_image_path text, p_caption text",f
postgres,service_role,public,owner_add_venue_photo,owner_add_venue_photo_19249,EXECUTE,19249,"p_venue_id uuid, p_image_path text, p_caption text",f
postgres,service_role,public,owner_add_venue_photo,owner_add_venue_photo_19249,EXECUTE,19249,"p_venue_id uuid, p_image_path text, p_caption text",f
postgres,PUBLIC,public,owner_create_venue_event,owner_create_venue_event_19220,EXECUTE,19220,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,PUBLIC,public,owner_create_venue_event,owner_create_venue_event_19220,EXECUTE,19220,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,anon,public,owner_create_venue_event,owner_create_venue_event_19220,EXECUTE,19220,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,anon,public,owner_create_venue_event,owner_create_venue_event_19220,EXECUTE,19220,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,authenticated,public,owner_create_venue_event,owner_create_venue_event_19220,EXECUTE,19220,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,authenticated,public,owner_create_venue_event,owner_create_venue_event_19220,EXECUTE,19220,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,service_role,public,owner_create_venue_event,owner_create_venue_event_19220,EXECUTE,19220,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,service_role,public,owner_create_venue_event,owner_create_venue_event_19220,EXECUTE,19220,"p_venue_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,PUBLIC,public,owner_create_venue_opening_hour,owner_create_venue_opening_hour_19414,EXECUTE,19414,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,PUBLIC,public,owner_create_venue_opening_hour,owner_create_venue_opening_hour_19414,EXECUTE,19414,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,anon,public,owner_create_venue_opening_hour,owner_create_venue_opening_hour_19414,EXECUTE,19414,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,anon,public,owner_create_venue_opening_hour,owner_create_venue_opening_hour_19414,EXECUTE,19414,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,authenticated,public,owner_create_venue_opening_hour,owner_create_venue_opening_hour_19414,EXECUTE,19414,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,authenticated,public,owner_create_venue_opening_hour,owner_create_venue_opening_hour_19414,EXECUTE,19414,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,service_role,public,owner_create_venue_opening_hour,owner_create_venue_opening_hour_19414,EXECUTE,19414,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,service_role,public,owner_create_venue_opening_hour,owner_create_venue_opening_hour_19414,EXECUTE,19414,"p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,PUBLIC,public,owner_create_venue_pricing_tier,owner_create_venue_pricing_tier_19447,EXECUTE,19447,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,PUBLIC,public,owner_create_venue_pricing_tier,owner_create_venue_pricing_tier_19447,EXECUTE,19447,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,anon,public,owner_create_venue_pricing_tier,owner_create_venue_pricing_tier_19447,EXECUTE,19447,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,anon,public,owner_create_venue_pricing_tier,owner_create_venue_pricing_tier_19447,EXECUTE,19447,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,authenticated,public,owner_create_venue_pricing_tier,owner_create_venue_pricing_tier_19447,EXECUTE,19447,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,authenticated,public,owner_create_venue_pricing_tier,owner_create_venue_pricing_tier_19447,EXECUTE,19447,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,service_role,public,owner_create_venue_pricing_tier,owner_create_venue_pricing_tier_19447,EXECUTE,19447,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,service_role,public,owner_create_venue_pricing_tier,owner_create_venue_pricing_tier_19447,EXECUTE,19447,"p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,PUBLIC,public,owner_create_venue_species_stock,owner_create_venue_species_stock_19482,EXECUTE,19482,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,PUBLIC,public,owner_create_venue_species_stock,owner_create_venue_species_stock_19482,EXECUTE,19482,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,anon,public,owner_create_venue_species_stock,owner_create_venue_species_stock_19482,EXECUTE,19482,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,anon,public,owner_create_venue_species_stock,owner_create_venue_species_stock_19482,EXECUTE,19482,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,authenticated,public,owner_create_venue_species_stock,owner_create_venue_species_stock_19482,EXECUTE,19482,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,authenticated,public,owner_create_venue_species_stock,owner_create_venue_species_stock_19482,EXECUTE,19482,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,service_role,public,owner_create_venue_species_stock,owner_create_venue_species_stock_19482,EXECUTE,19482,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,service_role,public,owner_create_venue_species_stock,owner_create_venue_species_stock_19482,EXECUTE,19482,"p_venue_id uuid, p_species_name text, p_record_weight numeric, p_record_unit text, p_avg_weight numeric, p_size_range_min numeric, p_size_range_max numeric, p_stock_density venue_stock_density, p_stock_notes text",f
postgres,PUBLIC,public,owner_delete_venue_event,owner_delete_venue_event_19222,EXECUTE,19222,p_event_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_event,owner_delete_venue_event_19222,EXECUTE,19222,p_event_id uuid,f
postgres,anon,public,owner_delete_venue_event,owner_delete_venue_event_19222,EXECUTE,19222,p_event_id uuid,f
postgres,anon,public,owner_delete_venue_event,owner_delete_venue_event_19222,EXECUTE,19222,p_event_id uuid,f
postgres,authenticated,public,owner_delete_venue_event,owner_delete_venue_event_19222,EXECUTE,19222,p_event_id uuid,f
postgres,authenticated,public,owner_delete_venue_event,owner_delete_venue_event_19222,EXECUTE,19222,p_event_id uuid,f
postgres,service_role,public,owner_delete_venue_event,owner_delete_venue_event_19222,EXECUTE,19222,p_event_id uuid,f
postgres,service_role,public,owner_delete_venue_event,owner_delete_venue_event_19222,EXECUTE,19222,p_event_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_opening_hour,owner_delete_venue_opening_hour_19416,EXECUTE,19416,p_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_opening_hour,owner_delete_venue_opening_hour_19416,EXECUTE,19416,p_id uuid,f
postgres,anon,public,owner_delete_venue_opening_hour,owner_delete_venue_opening_hour_19416,EXECUTE,19416,p_id uuid,f
postgres,anon,public,owner_delete_venue_opening_hour,owner_delete_venue_opening_hour_19416,EXECUTE,19416,p_id uuid,f
postgres,authenticated,public,owner_delete_venue_opening_hour,owner_delete_venue_opening_hour_19416,EXECUTE,19416,p_id uuid,f
postgres,authenticated,public,owner_delete_venue_opening_hour,owner_delete_venue_opening_hour_19416,EXECUTE,19416,p_id uuid,f
postgres,service_role,public,owner_delete_venue_opening_hour,owner_delete_venue_opening_hour_19416,EXECUTE,19416,p_id uuid,f
postgres,service_role,public,owner_delete_venue_opening_hour,owner_delete_venue_opening_hour_19416,EXECUTE,19416,p_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_photo,owner_delete_venue_photo_19250,EXECUTE,19250,p_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_photo,owner_delete_venue_photo_19250,EXECUTE,19250,p_id uuid,f
postgres,anon,public,owner_delete_venue_photo,owner_delete_venue_photo_19250,EXECUTE,19250,p_id uuid,f
postgres,anon,public,owner_delete_venue_photo,owner_delete_venue_photo_19250,EXECUTE,19250,p_id uuid,f
postgres,authenticated,public,owner_delete_venue_photo,owner_delete_venue_photo_19250,EXECUTE,19250,p_id uuid,f
postgres,authenticated,public,owner_delete_venue_photo,owner_delete_venue_photo_19250,EXECUTE,19250,p_id uuid,f
postgres,service_role,public,owner_delete_venue_photo,owner_delete_venue_photo_19250,EXECUTE,19250,p_id uuid,f
postgres,service_role,public,owner_delete_venue_photo,owner_delete_venue_photo_19250,EXECUTE,19250,p_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_pricing_tier,owner_delete_venue_pricing_tier_19422,EXECUTE,19422,p_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_pricing_tier,owner_delete_venue_pricing_tier_19422,EXECUTE,19422,p_id uuid,f
postgres,anon,public,owner_delete_venue_pricing_tier,owner_delete_venue_pricing_tier_19422,EXECUTE,19422,p_id uuid,f
postgres,anon,public,owner_delete_venue_pricing_tier,owner_delete_venue_pricing_tier_19422,EXECUTE,19422,p_id uuid,f
postgres,authenticated,public,owner_delete_venue_pricing_tier,owner_delete_venue_pricing_tier_19422,EXECUTE,19422,p_id uuid,f
postgres,authenticated,public,owner_delete_venue_pricing_tier,owner_delete_venue_pricing_tier_19422,EXECUTE,19422,p_id uuid,f
postgres,service_role,public,owner_delete_venue_pricing_tier,owner_delete_venue_pricing_tier_19422,EXECUTE,19422,p_id uuid,f
postgres,service_role,public,owner_delete_venue_pricing_tier,owner_delete_venue_pricing_tier_19422,EXECUTE,19422,p_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_species_stock,owner_delete_venue_species_stock_19484,EXECUTE,19484,p_id uuid,f
postgres,PUBLIC,public,owner_delete_venue_species_stock,owner_delete_venue_species_stock_19484,EXECUTE,19484,p_id uuid,f
postgres,anon,public,owner_delete_venue_species_stock,owner_delete_venue_species_stock_19484,EXECUTE,19484,p_id uuid,f
postgres,anon,public,owner_delete_venue_species_stock,owner_delete_venue_species_stock_19484,EXECUTE,19484,p_id uuid,f
postgres,authenticated,public,owner_delete_venue_species_stock,owner_delete_venue_species_stock_19484,EXECUTE,19484,p_id uuid,f
postgres,authenticated,public,owner_delete_venue_species_stock,owner_delete_venue_species_stock_19484,EXECUTE,19484,p_id uuid,f
postgres,service_role,public,owner_delete_venue_species_stock,owner_delete_venue_species_stock_19484,EXECUTE,19484,p_id uuid,f
postgres,service_role,public,owner_delete_venue_species_stock,owner_delete_venue_species_stock_19484,EXECUTE,19484,p_id uuid,f
postgres,authenticated,public,owner_get_venue_by_slug,owner_get_venue_by_slug_19635,EXECUTE,19635,p_slug text,f
postgres,authenticated,public,owner_get_venue_by_slug,owner_get_venue_by_slug_19635,EXECUTE,19635,p_slug text,f
postgres,service_role,public,owner_get_venue_by_slug,owner_get_venue_by_slug_19635,EXECUTE,19635,p_slug text,f
postgres,service_role,public,owner_get_venue_by_slug,owner_get_venue_by_slug_19635,EXECUTE,19635,p_slug text,f
postgres,PUBLIC,public,owner_get_venue_events,owner_get_venue_events_19219,EXECUTE,19219,p_venue_id uuid,f
postgres,PUBLIC,public,owner_get_venue_events,owner_get_venue_events_19219,EXECUTE,19219,p_venue_id uuid,f
postgres,anon,public,owner_get_venue_events,owner_get_venue_events_19219,EXECUTE,19219,p_venue_id uuid,f
postgres,anon,public,owner_get_venue_events,owner_get_venue_events_19219,EXECUTE,19219,p_venue_id uuid,f
postgres,authenticated,public,owner_get_venue_events,owner_get_venue_events_19219,EXECUTE,19219,p_venue_id uuid,f
postgres,authenticated,public,owner_get_venue_events,owner_get_venue_events_19219,EXECUTE,19219,p_venue_id uuid,f
postgres,service_role,public,owner_get_venue_events,owner_get_venue_events_19219,EXECUTE,19219,p_venue_id uuid,f
postgres,service_role,public,owner_get_venue_events,owner_get_venue_events_19219,EXECUTE,19219,p_venue_id uuid,f
postgres,PUBLIC,public,owner_set_venue_photo_primary,owner_set_venue_photo_primary_19492,EXECUTE,19492,p_photo_id uuid,f
postgres,PUBLIC,public,owner_set_venue_photo_primary,owner_set_venue_photo_primary_19492,EXECUTE,19492,p_photo_id uuid,f
postgres,anon,public,owner_set_venue_photo_primary,owner_set_venue_photo_primary_19492,EXECUTE,19492,p_photo_id uuid,f
postgres,anon,public,owner_set_venue_photo_primary,owner_set_venue_photo_primary_19492,EXECUTE,19492,p_photo_id uuid,f
postgres,authenticated,public,owner_set_venue_photo_primary,owner_set_venue_photo_primary_19492,EXECUTE,19492,p_photo_id uuid,f
postgres,authenticated,public,owner_set_venue_photo_primary,owner_set_venue_photo_primary_19492,EXECUTE,19492,p_photo_id uuid,f
postgres,service_role,public,owner_set_venue_photo_primary,owner_set_venue_photo_primary_19492,EXECUTE,19492,p_photo_id uuid,f
postgres,service_role,public,owner_set_venue_photo_primary,owner_set_venue_photo_primary_19492,EXECUTE,19492,p_photo_id uuid,f
postgres,PUBLIC,public,owner_update_venue_booking,owner_update_venue_booking_19412,EXECUTE,19412,"p_venue_id uuid, p_booking_enabled boolean",f
postgres,PUBLIC,public,owner_update_venue_booking,owner_update_venue_booking_19412,EXECUTE,19412,"p_venue_id uuid, p_booking_enabled boolean",f
postgres,anon,public,owner_update_venue_booking,owner_update_venue_booking_19412,EXECUTE,19412,"p_venue_id uuid, p_booking_enabled boolean",f
postgres,anon,public,owner_update_venue_booking,owner_update_venue_booking_19412,EXECUTE,19412,"p_venue_id uuid, p_booking_enabled boolean",f
postgres,authenticated,public,owner_update_venue_booking,owner_update_venue_booking_19412,EXECUTE,19412,"p_venue_id uuid, p_booking_enabled boolean",f
postgres,authenticated,public,owner_update_venue_booking,owner_update_venue_booking_19412,EXECUTE,19412,"p_venue_id uuid, p_booking_enabled boolean",f
postgres,service_role,public,owner_update_venue_booking,owner_update_venue_booking_19412,EXECUTE,19412,"p_venue_id uuid, p_booking_enabled boolean",f
postgres,service_role,public,owner_update_venue_booking,owner_update_venue_booking_19412,EXECUTE,19412,"p_venue_id uuid, p_booking_enabled boolean",f
postgres,PUBLIC,public,owner_update_venue_event,owner_update_venue_event_19221,EXECUTE,19221,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,PUBLIC,public,owner_update_venue_event,owner_update_venue_event_19221,EXECUTE,19221,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,anon,public,owner_update_venue_event,owner_update_venue_event_19221,EXECUTE,19221,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,anon,public,owner_update_venue_event,owner_update_venue_event_19221,EXECUTE,19221,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,authenticated,public,owner_update_venue_event,owner_update_venue_event_19221,EXECUTE,19221,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,authenticated,public,owner_update_venue_event,owner_update_venue_event_19221,EXECUTE,19221,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,service_role,public,owner_update_venue_event,owner_update_venue_event_19221,EXECUTE,19221,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,service_role,public,owner_update_venue_event,owner_update_venue_event_19221,EXECUTE,19221,"p_event_id uuid, p_title text, p_event_type text, p_starts_at timestamp with time zone, p_ends_at timestamp with time zone, p_description text, p_ticket_info text, p_website_url text, p_booking_url text, p_contact_phone text, p_is_published boolean",f
postgres,PUBLIC,public,owner_update_venue_metadata,owner_update_venue_metadata_19445,EXECUTE,19445,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f
postgres,PUBLIC,public,owner_update_venue_metadata,owner_update_venue_metadata_19445,EXECUTE,19445,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f
postgres,anon,public,owner_update_venue_metadata,owner_update_venue_metadata_19445,EXECUTE,19445,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f
postgres,anon,public,owner_update_venue_metadata,owner_update_venue_metadata_19445,EXECUTE,19445,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f
postgres,authenticated,public,owner_update_venue_metadata,owner_update_venue_metadata_19445,EXECUTE,19445,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f
postgres,authenticated,public,owner_update_venue_metadata,owner_update_venue_metadata_19445,EXECUTE,19445,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f
postgres,service_role,public,owner_update_venue_metadata,owner_update_venue_metadata_19445,EXECUTE,19445,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f
postgres,service_role,public,owner_update_venue_metadata,owner_update_venue_metadata_19445,EXECUTE,19445,"p_venue_id uuid, p_tagline text, p_description text, p_ticket_type text, p_best_for_tags text[], p_facilities text[], p_price_from text, p_website_url text, p_booking_url text, p_contact_phone text, p_payment_methods text[], p_payment_notes text",f
postgres,PUBLIC,public,owner_update_venue_opening_hour,owner_update_venue_opening_hour_19415,EXECUTE,19415,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,PUBLIC,public,owner_update_venue_opening_hour,owner_update_venue_opening_hour_19415,EXECUTE,19415,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,anon,public,owner_update_venue_opening_hour,owner_update_venue_opening_hour_19415,EXECUTE,19415,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,anon,public,owner_update_venue_opening_hour,owner_update_venue_opening_hour_19415,EXECUTE,19415,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,authenticated,public,owner_update_venue_opening_hour,owner_update_venue_opening_hour_19415,EXECUTE,19415,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,authenticated,public,owner_update_venue_opening_hour,owner_update_venue_opening_hour_19415,EXECUTE,19415,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,service_role,public,owner_update_venue_opening_hour,owner_update_venue_opening_hour_19415,EXECUTE,19415,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,service_role,public,owner_update_venue_opening_hour,owner_update_venue_opening_hour_19415,EXECUTE,19415,"p_id uuid, p_venue_id uuid, p_label text, p_day_of_week smallint, p_opens_at time without time zone, p_closes_at time without time zone, p_is_closed boolean, p_order_index integer",f
postgres,PUBLIC,public,owner_update_venue_pricing_tier,owner_update_venue_pricing_tier_19448,EXECUTE,19448,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,PUBLIC,public,owner_update_venue_pricing_tier,owner_update_venue_pricing_tier_19448,EXECUTE,19448,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,anon,public,owner_update_venue_pricing_tier,owner_update_venue_pricing_tier_19448,EXECUTE,19448,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
postgres,anon,public,owner_update_venue_pricing_tier,owner_update_venue_pricing_tier_19448,EXECUTE,19448,"p_id uuid, p_venue_id uuid, p_label text, p_price text, p_unit text, p_audience venue_pricing_audience, p_order_index integer",f
